system:index,0_NBR_delta_lag4,0_NBR_lag4,0_NDMI_delta_lag4,0_NDMI_lag4,0_NDVI_delta_lag4,0_NDVI_lag4,0_SR_B4_delta_lag4,0_SR_B4_lag4,0_SR_B5_delta_lag4,0_SR_B5_lag4,0_SR_B6_delta_lag4,0_SR_B6_lag4,0_SR_B7_delta_lag4,0_SR_B7_lag4,1_NBR_delta_lag3,1_NBR_lag3,1_NDMI_delta_lag3,1_NDMI_lag3,1_NDVI_delta_lag3,1_NDVI_lag3,1_SR_B4_delta_lag3,1_SR_B4_lag3,1_SR_B5_delta_lag3,1_SR_B5_lag3,1_SR_B6_delta_lag3,1_SR_B6_lag3,1_SR_B7_delta_lag3,1_SR_B7_lag3,2_NBR_delta_lag2,2_NBR_lag2,2_NDMI_delta_lag2,2_NDMI_lag2,2_NDVI_delta_lag2,2_NDVI_lag2,2_SR_B4_delta_lag2,2_SR_B4_lag2,2_SR_B5_delta_lag2,2_SR_B5_lag2,2_SR_B6_delta_lag2,2_SR_B6_lag2,2_SR_B7_delta_lag2,2_SR_B7_lag2,3_NBR_delta_lag1,3_NBR_lag1,3_NDMI_delta_lag1,3_NDMI_lag1,3_NDVI_delta_lag1,3_NDVI_lag1,3_SR_B4_delta_lag1,3_SR_B4_lag1,3_SR_B5_delta_lag1,3_SR_B5_lag1,3_SR_B6_delta_lag1,3_SR_B6_lag1,3_SR_B7_delta_lag1,3_SR_B7_lag1,4_NBR_lag0,4_NDMI_lag0,4_NDVI_lag0,4_SR_B4_lag0,4_SR_B5_lag0,4_SR_B6_lag0,4_SR_B7_lag0,class,latitude,longitude,.geo
1_3000_0,0.013885274,0.18359119,-0.01950929,0.13637702,0.06752874,0.24767844,-948.5,8142.0,417.5,13503.0,706.0,10262.0,25.5,9314.0,0.057113983,0.22681989,-0.026371567,0.12951475,0.10656176,0.28671145,-864.5,8226.0,1753.5,14839.0,1880.0,11436.0,63.5,9352.0,0.03564164,0.20534755,0.011328437,0.16721475,0.07107742,0.25122714,-700.5,8390.0,934.5,14020.0,447.0,10003.0,-45.5,9243.0,0.025655726,0.19536163,-0.045041278,0.11084504,0.060399648,0.24054936,-713.0,8377.5,599.0,13684.5,1397.5,10953.5,-77.0,9211.5,0.16970591,0.15588632,0.1801497,9090.5,13085.5,9556.0,9288.5,1,59.50265270527308,108.47898165852622,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3001_0,0.16804181,0.21170066,0.099203706,0.09730584,0.12373753,0.27428445,-44.0,8304.0,3274.0,14581.0,645.0,11995.0,-875.0,9486.0,0.18142775,0.2250866,0.14834139,0.14644352,0.1537114,0.30425832,-236.0,8112.0,3900.0,15207.0,-28.0,11322.0,-742.0,9619.0,0.09271269,0.13637154,0.040819667,0.0389218,0.060613614,0.21116056,162.0,8510.0,1759.0,13066.0,737.0,12087.0,-431.0,9930.0,0.058370993,0.102029845,0.03712959,0.03523172,0.031430718,0.18197766,162.5,8510.5,990.0,12297.0,110.0,11460.0,-341.0,10020.0,0.043658853,-0.0018978682,0.15054694,8348.0,11307.0,11350.0,10361.0,1,64.07220289253226,116.46114177862705,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3002_0,0.059059475,0.35454774,0.070585854,0.23842718,0.05139242,0.40171131,-2009.0,8076.0,-2040.0,18921.0,-3300.5,11635.5,-2383.0,9016.0,0.0010041829,0.29649243,0.0063966243,0.17423795,-0.013767867,0.336551,-1700.0,8385.0,-4069.0,16892.0,-3057.0,11879.0,-2233.0,9166.0,0.02598732,0.32147557,0.038047086,0.2058884,0.026610825,0.3769297,-2134.0,7951.0,-3390.0,17571.0,-3365.0,11571.0,-2377.0,9022.0,0.025261013,0.32074928,0.053709567,0.2215509,0.0018593691,0.35217825,-1319.0,8766.0,-2664.0,18297.0,-3276.0,11660.0,-1989.0,9410.0,0.29548827,0.16784133,0.35031888,10085.0,20961.0,14936.0,11399.0,1,57.91317364155199,92.60521159896379,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3003_0,0.02151943,0.19274001,0.040771972,0.1182517,1.8417208E-4,0.2145035,-1646.0,8373.0,-2539.0,12946.0,-3050.0,10208.0,-2195.5,8762.0,0.08016808,0.25138867,0.10302124,0.18050097,0.078356184,0.2926755,-1883.0,8136.0,-616.0,14869.0,-2936.0,10322.0,-2062.5,8895.0,0.0155831,0.18680367,0.045948565,0.1234283,0.018375853,0.23269518,-1913.0,8106.0,-2462.5,13022.5,-3097.0,10161.0,-2034.5,8923.0,0.020769358,0.19198993,0.032414358,0.10989409,0.025185674,0.239505,-2030.0,7989.0,-2464.0,13021.0,-2815.5,10442.5,-2131.0,8826.5,0.17122057,0.077479735,0.21431932,10019.0,15485.0,13258.0,10957.5,1,59.218605412434485,98.3308935568848,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3004_0,-0.04814492,0.16574652,-0.011946253,0.097732075,-0.057782006,0.20113273,-1281.0,8040.0,-3745.5,12088.5,-2768.0,9936.0,-1603.0,8651.0,-0.0341517,0.17973974,0.023543611,0.13322194,-0.021737823,0.23717691,-1271.5,8049.5,-2779.0,13055.0,-2718.5,9985.5,-1177.0,9077.0,-0.08590307,0.12798837,-0.035409406,0.07426892,-0.06742838,0.19148634,-764.5,8556.5,-3224.5,12609.5,-1838.0,10866.0,-506.0,9748.0,-0.071191646,0.1426998,-0.06461114,0.045067187,-0.063688815,0.19522591,-589.0,8732.0,-2865.5,12968.5,-854.0,11850.0,-524.5,9729.5,0.21389145,0.10967832,0.25891474,9321.0,15834.0,12704.0,10254.0,1,59.522325809995294,97.94632478375324,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3005_0,0.002240492,0.17539324,-0.040153433,0.08335353,0.056464866,0.21742682,-1269.0,8622.0,-273.0,13413.0,672.0,11349.0,-236.0,9410.0,0.05457086,0.22772361,0.023185048,0.14669201,0.09902238,0.25998434,-1386.0,8505.0,795.0,14481.0,99.0,10776.0,-537.0,9109.0,0.08657764,0.2597304,0.032417282,0.15592425,0.12253984,0.2835018,-1101.0,8790.0,2060.0,15746.0,821.0,11498.0,-393.0,9253.0,0.026795737,0.19994849,0.038773198,0.16228016,0.06919119,0.23015314,-1144.0,8747.0,291.0,13977.0,-603.0,10074.0,-327.0,9319.0,0.17315274,0.123506956,0.16096196,9891.0,13686.0,10677.0,9646.0,1,59.468157398362884,101.3538143194754,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3006_0,0.03929178,0.16957521,-0.011348336,0.111479655,7.0257497E-4,0.21310318,369.5,8912.0,589.0,13739.0,710.0,10983.0,-363.5,9755.0,0.13134505,0.26162848,0.035886608,0.15871459,0.103842594,0.3162432,-254.0,8288.5,2805.5,15955.5,1311.5,11584.5,-780.5,9338.0,0.08099912,0.21128255,-0.023465216,0.099362776,0.06535684,0.27775744,-156.0,8386.5,1687.0,14837.0,1882.0,12155.0,-457.5,9661.0,0.1090365,0.23931994,0.042030293,0.16485828,0.05503706,0.26743767,579.0,9121.5,2631.5,15781.5,1041.5,11314.5,-432.0,9686.5,0.13028343,0.12282799,0.2124006,8542.5,13150.0,10273.0,10118.5,1,61.957748376771725,119.84545478001894,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3007_0,0.0013906447,0.314291,0.021114897,0.20562413,-0.008355475,0.37067068,-1495.0,8149.5,-3668.5,17749.5,-3050.5,11695.0,-1948.5,9260.5,-0.0013298375,0.31157053,0.031795327,0.21630457,-0.035739206,0.34328696,-913.5,8731.0,-3559.0,17859.0,-3238.5,11507.0,-1835.0,9374.0,0.0021425544,0.3150429,0.08618023,0.2706895,-0.13085818,0.24816796,1384.5,11029.0,-3108.0,18310.0,-4236.5,10509.0,-1672.0,9537.0,0.020063875,0.33296424,0.04139795,0.22590719,-0.0046683536,0.3743578,-1424.5,8220.0,-3361.0,18057.0,-3343.5,11402.0,-2173.0,9036.0,0.31290036,0.18450925,0.37902614,9644.5,21418.0,14745.5,11209.0,1,53.7944878953924,93.39563921746057,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3008_0,0.25550142,0.20338227,0.18784405,0.09635336,0.2149833,0.2820153,-326.5,7930.5,4717.0,14160.5,326.0,11671.5,-1108.0,9374.0,0.2540656,0.20194647,0.20481974,0.11332904,0.2078067,0.27483872,-389.0,7868.0,4388.5,13832.0,-329.5,11016.0,-1298.0,9184.0,0.14058854,0.08846939,0.11716829,0.025677603,0.12623897,0.19327097,-236.5,8020.5,2420.0,11863.5,-76.0,11269.5,-547.0,9935.0,0.09649035,0.04437121,0.085264266,-0.0062264237,0.06545194,0.13248394,118.0,8375.0,1489.5,10933.0,-275.5,11070.0,-478.0,10004.0,-0.052119143,-0.09149069,0.067032,8257.0,9443.5,11345.5,10482.0,1,64.07085541960608,116.58322282573889,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3009_0,-0.022510411,0.23086466,-0.06042866,0.17821698,-0.024795951,0.26275596,134.0,8109.5,-523.5,13890.0,828.5,9688.0,93.5,8679.5,-0.0010935976,0.2522815,-0.05940074,0.1792449,-0.012887605,0.2746643,262.5,8238.0,63.5,14477.0,1216.5,10076.0,58.0,8644.0,-0.017659508,0.23571557,-0.079928815,0.15871683,-0.019120226,0.2684317,-17.5,7958.0,-615.5,13798.0,1158.5,10018.0,-52.0,8534.0,-0.012145835,0.24122924,-0.0671554,0.17149024,-0.03295097,0.25460094,327.5,8303.0,-438.5,13975.0,1024.0,9883.5,-43.0,8543.0,0.25337508,0.23864564,0.2875519,7975.5,14413.5,8859.5,8586.0,1,57.746625987876236,108.04455638712602,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3010_0,-0.118121944,0.34923637,-0.21722142,0.26409575,0.375093,0.38694885,-23273.5,8356.5,-13483.5,18905.5,-335.0,11006.0,-2638.5,9118.5,-0.16874115,0.29861715,-0.28380463,0.19751254,0.33654407,0.3483999,-23348.0,8282.0,-15250.5,17138.5,144.0,11485.0,-2500.5,9256.5,-0.16338368,0.30397463,-0.22344756,0.2578696,0.32155654,0.3334124,-23200.0,8430.0,-15526.0,16863.0,-1392.0,9949.0,-2756.0,9001.0,-0.16308467,0.30427364,-0.25419527,0.2271219,0.32296515,0.334821,-23060.0,8570.0,-15191.5,17197.5,-509.5,10831.5,-2583.5,9173.5,0.46735832,0.48131716,0.011855856,31630.0,32389.0,11341.0,11757.0,1,54.75981749970724,102.67918868966535,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3011_0,0.033297252,0.16180496,0.015456142,0.09886381,0.0077464287,0.19662607,-23.5,8262.5,162.0,12307.0,-182.5,10092.5,-500.0,8879.0,0.06294103,0.19144875,0.039842155,0.12324983,0.04812683,0.23700647,-10.0,8276.0,1272.5,13417.5,198.0,10473.0,-273.5,9105.5,0.06333325,0.19184096,0.029249439,0.11265711,0.048683476,0.23756312,-132.5,8153.5,1089.5,13234.5,279.5,10554.5,-405.0,8974.0,0.012092002,0.14059971,0.004678053,0.088085726,-0.004829048,0.18405059,-29.0,8257.0,-163.0,11982.0,-233.0,10042.0,-351.0,9028.0,0.12850772,0.08340767,0.18887964,8286.0,12145.0,10275.0,9379.0,1,59.52717671252954,97.52187081200677,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3012_0,0.023544751,0.2120498,-0.0019074238,0.15033866,-0.011613196,0.23486376,157.0,8445.0,-80.5,13629.5,-20.0,10067.0,-500.5,8860.5,0.02267438,0.21117944,-0.0071966182,0.14504947,-0.0045584785,0.24191847,-21.5,8266.5,-167.5,13542.5,24.5,10111.5,-541.0,8820.0,2.4978965E-4,0.18875484,-0.049588297,0.10265779,-0.025626281,0.22085068,138.5,8426.5,-506.5,13203.5,658.0,10745.0,-350.5,9010.5,0.03317446,0.22167951,-0.014051108,0.13819498,0.02043556,0.26691252,359.5,8647.5,1234.5,14944.5,1228.5,11315.5,160.0,9521.0,0.18850505,0.15224609,0.24647695,8288.0,13710.0,10087.0,9361.0,1,58.71330306511725,111.23079086836955,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3013_0,0.3374554,0.2480245,0.20412481,0.14525503,0.24451922,0.3065721,197.5,8654.5,6731.0,16307.0,1396.5,12170.5,-1631.5,9825.5,0.28205416,0.19262326,0.1638394,0.10496963,0.19267663,0.25472954,781.0,9238.0,5977.0,15553.0,1824.0,12598.0,-928.0,10529.0,0.2743062,0.1848753,0.1329263,0.07405652,0.18162967,0.24368258,499.5,8956.5,5152.0,14728.0,1923.0,12697.0,-1325.0,10132.0,0.3082019,0.21877103,0.16578034,0.10691056,0.20651099,0.2685639,423.0,8880.0,5825.0,15401.0,1652.0,12426.0,-1585.0,9872.0,-0.08943089,-0.05886978,0.0620529,8457.0,9576.0,10774.0,11457.0,1,64.71467798373455,118.75561867732513,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3014_0,-0.02392683,0.19804926,-0.0675066,0.14861126,0.010328201,0.24335995,-2661.0,8147.5,-3988.0,13388.5,-1276.5,9924.0,-2101.5,8962.0,0.014340382,0.23631647,-0.06168012,0.15443774,0.04451644,0.2775482,-2723.0,8085.5,-3078.5,14298.0,-728.0,10472.5,-2231.5,8832.0,0.00251195,0.22448803,-0.082263984,0.13385388,0.03273361,0.26576537,-2553.5,8255.0,-3145.5,14231.0,-329.5,10871.0,-2050.5,9013.0,-0.012306084,0.20967,-0.05562403,0.16049382,-0.0039292984,0.22910246,-2554.5,8254.0,-4216.5,13160.0,-1680.5,9520.0,-2465.5,8598.0,0.22197609,0.21611786,0.23303175,10808.5,17376.5,11200.5,11063.5,1,59.42180432970232,105.70642136561972,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3015_0,0.059222955,0.18947487,0.017884586,0.12122632,0.050578143,0.24324834,-808.5,8014.0,132.5,13166.0,-273.0,10319.0,-1058.0,8971.5,0.05653266,0.18678458,0.021918966,0.1252607,0.042000324,0.23467052,-628.5,8194.0,185.5,13219.0,-316.0,10276.0,-971.5,9058.0,0.09304199,0.22329392,0.026780372,0.1301221,0.07172556,0.26439577,-503.0,8319.5,1266.5,14300.0,415.0,11007.0,-950.0,9079.5,0.013844737,0.14409666,-0.008870757,0.09447097,0.007584273,0.20025449,-651.5,8171.0,-770.5,12263.0,-446.0,10146.0,-855.5,9174.0,0.13025191,0.10334173,0.19267021,8822.5,13033.5,10592.0,10029.5,1,56.1800539639002,107.42633580859496,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3016_0,0.0026376387,0.17077377,-0.0015691203,0.074279256,-0.054454632,0.19461906,489.0,9609.0,-917.0,14253.0,-749.0,12282.0,-708.0,10095.0,0.049629696,0.21776584,0.040786285,0.11663466,0.037045997,0.2861197,-567.0,8553.0,239.0,15409.0,-841.0,12190.0,-905.0,9898.0,0.018853737,0.18698987,0.0029691772,0.078817554,0.001399222,0.2504729,-403.0,8717.0,-627.0,14543.0,-613.0,12418.0,-842.0,9961.0,0.00935425,0.17749038,0.012910117,0.08875849,-0.032065623,0.21700807,340.5,9460.5,-465.5,14704.5,-724.0,12307.0,-531.5,10271.5,0.16813613,0.07584837,0.2490737,9120.0,15170.0,13031.0,10803.0,1,63.12762437128058,115.91029484640495,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3017_0,0.06630047,0.20989124,0.11810587,0.17700209,-0.080933705,0.1572074,2399.0,11100.0,1100.5,15241.0,-1910.5,10657.0,-636.5,9953.0,0.10338732,0.2469781,0.0845776,0.1434738,0.052338626,0.29047972,-108.0,8593.0,1488.5,15629.0,-860.5,11707.0,-1151.5,9438.0,-0.0030233955,0.14056739,-0.015085498,0.043810714,-0.049962495,0.18817861,439.5,9140.5,-762.5,13378.0,-312.5,12255.0,-509.0,10080.5,0.07366983,0.21726061,0.10377852,0.16267473,0.0021764727,0.24031757,724.0,9425.0,1247.5,15388.0,-1485.5,11082.0,-694.5,9895.0,0.14359078,0.05889621,0.2381411,8701.0,14140.5,12567.5,10589.5,1,61.55754891769648,119.96969178381266,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3018_0,0.06361875,0.26595664,0.07520849,0.2228162,-0.013092574,0.19538826,860.0,11201.0,852.5,16641.0,-1150.5,10576.5,-825.5,9649.0,0.05738888,0.25972676,-0.0034229904,0.14418472,0.10863532,0.31711617,-2010.5,8330.5,279.0,16067.5,291.0,12018.0,-1032.5,9442.0,-0.009501675,0.19283621,-0.07281547,0.07479224,0.047318973,0.2557998,-1776.0,8565.0,-1335.5,14453.0,714.5,12441.5,-694.5,9780.0,0.026374869,0.22871275,0.032446686,0.1800544,-0.046503976,0.16197686,1393.0,11734.0,481.5,16270.0,-422.0,11305.0,-261.5,10213.0,0.20233789,0.14760771,0.20848083,10341.0,15788.5,11727.0,10474.5,1,61.292096751239164,118.01370008417082,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3019_0,0.005434447,0.25895935,0.032757215,0.19899906,0.012732844,0.2762204,-2647.0,8288.0,-4145.0,14614.0,-3648.0,9763.0,-2569.0,8602.0,0.008779241,0.26230413,0.09874816,0.26499,0.0053360565,0.26882362,-2370.0,8565.0,-3896.0,14863.0,-4775.0,8636.0,-2485.0,8686.0,-0.005539292,0.2479856,0.092751585,0.25899342,2.0481457E-4,0.26369238,-2452.0,8483.0,-4200.0,14559.0,-4842.0,8569.0,-2398.0,8773.0,0.023582518,0.27710742,0.09654016,0.262782,0.014814715,0.27830228,-2450.0,8485.0,-3730.0,15029.0,-4637.0,8774.0,-2664.0,8507.0,0.2535249,0.16624184,0.26348758,10935.0,18759.0,13411.0,11171.0,1,55.43651840323447,106.64183707097338,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3020_0,0.20136262,0.20846757,0.10879531,0.11806013,0.10439472,0.25680926,385.5,9038.5,3520.0,15285.0,508.0,12057.0,-1587.5,10011.5,0.22450829,0.23161323,0.12681271,0.13607754,0.11093802,0.26335254,608.5,9261.5,4118.5,15883.5,529.5,12078.5,-1689.5,9909.5,0.19492471,0.20202966,0.090553045,0.099817865,0.12479183,0.27720636,61.0,8714.0,3633.0,15398.0,1054.0,12603.0,-1377.0,10222.0,0.16219668,0.16930163,0.13963054,0.14889537,0.1040452,0.25645974,210.0,8863.0,3212.0,14977.0,-454.0,11095.0,-959.0,10640.0,0.0071049477,0.009264819,0.15241453,8653.0,11765.0,11549.0,11599.0,1,63.80702022066018,115.2387143399972,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3021_0,0.22373538,0.2032599,0.16842446,0.10328499,0.11834933,0.22415137,805.0,9451.0,4220.0,14912.0,-62.0,12120.0,-1265.0,9874.0,0.1781002,0.15762472,0.11851221,0.053372752,0.11684662,0.22264867,-38.0,8608.0,2847.0,13539.0,-15.0,12167.0,-1287.0,9852.0,0.20603164,0.18555616,0.13697569,0.07183624,0.13412929,0.23993133,-12.0,8634.0,3393.0,14085.0,15.0,12197.0,-1463.0,9676.0,0.21129984,0.19082436,0.17899787,0.11385841,0.13882342,0.24462546,349.0,8995.0,4129.0,14821.0,-391.0,11791.0,-1068.0,10071.0,-0.020475471,-0.06513946,0.105802044,8646.0,10692.0,12182.0,11139.0,1,64.90143773130299,118.56077409219961,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3022_0,0.1741333,0.21182853,0.09727501,0.11799947,0.16000652,0.26490778,-609.5,8567.5,3414.5,14742.5,762.5,11630.5,-916.5,9588.5,0.07161056,0.10930579,0.04296163,0.06368609,0.093754,0.19865525,-596.0,8581.0,1507.5,12835.5,430.5,11298.5,-199.0,10306.0,0.09056115,0.12825638,0.030307679,0.051032133,0.10287529,0.20777653,-477.0,8700.0,1935.5,13263.5,1107.5,11975.5,-257.0,10248.0,0.035077013,0.07277224,0.008782743,0.029507197,-3.992227E-4,0.10450202,405.5,9582.5,491.0,11819.0,273.5,11141.5,-289.5,10215.5,0.037695233,0.020724455,0.10490125,9177.0,11328.0,10868.0,10505.0,1,63.40143086988021,111.33804971329342,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3023_0,0.016115054,0.26990965,-0.047380906,0.14863515,0.34686607,0.3437931,-11674.5,8563.5,-2577.5,17536.5,-523.0,12998.0,-1889.0,10082.0,0.01728984,0.27108446,-0.024609288,0.17140676,0.30685943,0.3037865,-11017.0,9221.0,-2846.0,17268.0,-1306.5,12214.5,-2068.5,9902.5,-0.00936368,0.24443093,-0.074574515,0.12144154,0.30459967,0.30152673,-11454.0,8784.0,-3746.0,16368.0,-698.0,12823.0,-2033.0,9938.0,0.006946741,0.26074135,-0.020532273,0.17548378,0.22398175,0.22090879,-9462.0,10776.0,-3227.0,16887.0,-1676.0,11845.0,-2069.0,9902.0,0.2537946,0.19601606,-0.003072958,20238.0,20114.0,13521.0,11971.0,1,63.32139097806516,112.3435340108084,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3024_0,0.122474834,0.2674529,0.026550377,0.20825651,-0.021931015,0.22454663,-140.0,10583.0,-1026.0,16712.0,-1332.0,10951.0,-3587.0,9659.0,0.10172078,0.24669884,0.017617334,0.19932348,0.01322679,0.25970444,-930.0,9793.0,-1074.0,16664.0,-1158.0,11125.0,-3177.0,10069.0,0.14793253,0.29291058,0.0642,0.24590614,0.025319392,0.27179703,-333.0,10390.0,408.0,18146.0,-1300.0,10983.0,-3322.0,9924.0,0.11454655,0.2595246,0.024138387,0.20584452,0.050630637,0.29710826,-1577.5,9145.5,-861.0,16877.0,-1168.0,11115.0,-3324.0,9922.0,0.14497805,0.18170615,0.24647763,10723.0,17738.0,12283.0,13246.0,1,51.94656352443013,92.23384806050879,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3025_0,0.025937723,0.09894266,0.009283766,0.033551622,8.807922E-4,0.18733166,632.0,8750.0,945.0,12784.0,676.0,11954.0,254.0,10482.0,0.04761927,0.12062421,0.06062047,0.084888324,0.042503804,0.22895467,217.0,8335.0,1446.0,13285.0,-72.0,11206.0,197.0,10425.0,0.03136268,0.104367614,0.021654177,0.045922033,-0.038333602,0.14811727,1333.0,9451.0,898.5,12737.5,341.0,11619.0,102.0,10330.0,-0.06624882,0.0067561185,-0.061301544,-0.03703369,-0.04866621,0.13778466,-44.0,8074.0,-1184.5,10654.5,196.0,11474.0,283.5,10511.5,0.07300494,0.024267854,0.18645087,8118.0,11839.0,11278.0,10228.0,1,54.623992228748364,115.29800314874909,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3026_0,0.06748553,0.20901789,0.011593799,0.12803616,0.10354971,0.24538095,-2966.5,8505.5,-1227.0,14037.0,-1229.5,10850.5,-2295.5,9183.5,0.102274574,0.24380693,0.01734222,0.13378458,0.1554306,0.29726183,-3169.5,8302.5,62.5,15326.5,-370.5,11709.5,-2161.0,9318.0,0.092410035,0.2339424,0.018779017,0.13522138,0.13214399,0.27397522,-2957.0,8515.0,-322.5,14941.5,-698.0,11382.0,-2203.0,9276.0,0.105482385,0.24701475,0.06191967,0.17836203,0.12365268,0.26548392,-2198.0,9274.0,714.0,15978.0,-939.0,11141.0,-1831.0,9648.0,0.14153236,0.11644237,0.14183123,11472.0,15264.0,12080.0,11479.0,1,59.47732021426091,101.87690330941821,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3027_0,-6.241044E-4,0.19913656,-0.027134676,0.11810031,0.0017054594,0.24851869,-203.5,8275.5,-287.0,13749.0,368.5,10844.5,-179.5,9182.5,-0.0045565325,0.19520412,-0.037431613,0.107803375,-0.0016454748,0.24516776,-200.0,8279.0,-379.0,13657.0,523.0,10999.0,-166.0,9196.0,0.011087412,0.21084808,-0.01070593,0.13452905,0.0028847104,0.24969795,-95.5,8383.5,-72.5,13963.5,176.0,10652.0,-261.5,9100.5,0.030963793,0.23072445,0.039793037,0.18502802,0.018148413,0.26496166,121.5,8600.5,765.0,14801.0,-297.0,10179.0,-110.5,9251.5,0.19976066,0.14523499,0.24681324,8479.0,14036.0,10476.0,9362.0,1,58.27645234244993,102.0730953674699,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3028_0,-0.16691323,0.283002,-0.2792663,0.17895459,0.33892435,0.32547206,-20667.0,8752.0,-11440.0,17198.0,1337.0,11977.0,-1254.0,9611.0,-0.17679463,0.27312055,-0.2798991,0.17832181,0.33611435,0.32266206,-20829.0,8590.0,-11864.0,16774.0,1057.0,11697.0,-1288.0,9577.0,-0.17102967,0.27888554,-0.25974157,0.19847931,0.31703347,0.30358118,-20493.0,8926.0,-11930.0,16708.0,534.0,11174.0,-1444.0,9421.0,-0.19895051,0.25096467,-0.2695904,0.18863049,0.27419305,0.26074073,-19439.0,9980.0,-11618.0,17020.0,978.0,11618.0,-674.0,10191.0,0.4499152,0.4582209,-0.013452297,29419.0,28638.0,10640.0,10865.0,1,56.26009385571525,112.59281650215156,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3029_0,0.13419697,0.19036973,0.026650213,0.096808605,0.14702304,0.22439425,-1405.5,9443.0,2239.0,14907.0,1268.5,12275.5,-1181.5,10139.0,0.14318024,0.19935298,0.061214883,0.13137327,0.13281988,0.21019109,-928.5,9920.0,2532.0,15200.0,663.0,11670.0,-1173.5,10147.0,0.13554169,0.19171445,0.017795011,0.0879534,0.18617876,0.26354995,-2247.5,8601.0,2089.0,14757.0,1364.0,12371.0,-1311.5,10009.0,0.1493259,0.20549865,0.043607164,0.11376556,0.17337626,0.25074747,-1576.5,9272.0,2810.0,15478.0,1309.0,12316.0,-1119.5,10201.0,0.05617275,0.07015839,0.07737121,10848.5,12668.0,11007.0,11320.5,1,63.219252530260775,115.53111596497811,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3030_0,-0.12254357,0.26281267,-0.19302422,0.1933978,0.25944754,0.31244352,-13103.5,8371.0,-7899.0,15979.0,232.5,10800.0,-1266.0,9328.0,-0.12875292,0.2566033,-0.24523339,0.14118865,0.25232238,0.30531833,-13258.5,8216.0,-8440.0,15438.0,1050.5,11618.0,-1461.0,9133.0,-0.16777226,0.21758397,-0.24187984,0.1445422,0.21257018,0.26556614,-12943.5,8531.0,-9177.5,14700.5,420.0,10987.5,-1147.5,9446.5,-0.26864803,0.116708204,-0.34689745,0.039524566,0.14400426,0.19700024,-12908.5,8566.0,-11109.0,12769.0,1230.5,11798.0,-494.0,10100.0,0.38535622,0.38642204,0.052995976,21474.5,23878.0,10567.5,10594.0,1,60.944448736284905,106.8900415839756,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3031_0,0.17082047,0.23694904,0.1311593,0.12988542,0.06357114,0.22068407,1253.0,10105.0,3676.0,15828.0,6.0,12189.0,-880.5,9764.0,0.14480515,0.21093372,0.099361844,0.09808796,0.096424066,0.253537,91.0,8943.0,2866.0,15018.0,152.0,12335.0,-858.5,9786.0,0.11338577,0.17951435,0.06859434,0.06732045,0.067661785,0.22477472,310.0,9162.0,2323.0,14475.0,466.0,12649.0,-575.5,10069.0,0.12367502,0.1898036,0.076094575,0.07482069,0.10176314,0.25887606,-471.0,8381.0,2084.0,14236.0,71.0,12254.0,-950.5,9694.0,0.066128574,-0.0012738854,0.15711293,8852.0,12152.0,12183.0,10644.5,1,65.59161336409201,118.99034846106557,"{""type"":""MultiPoint"",""coordinates"":[]}"
