system:index,0_NBR_delta_lag4,0_NBR_lag4,0_NDMI_delta_lag4,0_NDMI_lag4,0_NDVI_delta_lag4,0_NDVI_lag4,0_SR_B4_delta_lag4,0_SR_B4_lag4,0_SR_B5_delta_lag4,0_SR_B5_lag4,0_SR_B6_delta_lag4,0_SR_B6_lag4,0_SR_B7_delta_lag4,0_SR_B7_lag4,1_NBR_delta_lag3,1_NBR_lag3,1_NDMI_delta_lag3,1_NDMI_lag3,1_NDVI_delta_lag3,1_NDVI_lag3,1_SR_B4_delta_lag3,1_SR_B4_lag3,1_SR_B5_delta_lag3,1_SR_B5_lag3,1_SR_B6_delta_lag3,1_SR_B6_lag3,1_SR_B7_delta_lag3,1_SR_B7_lag3,2_NBR_delta_lag2,2_NBR_lag2,2_NDMI_delta_lag2,2_NDMI_lag2,2_NDVI_delta_lag2,2_NDVI_lag2,2_SR_B4_delta_lag2,2_SR_B4_lag2,2_SR_B5_delta_lag2,2_SR_B5_lag2,2_SR_B6_delta_lag2,2_SR_B6_lag2,2_SR_B7_delta_lag2,2_SR_B7_lag2,3_NBR_delta_lag1,3_NBR_lag1,3_NDMI_delta_lag1,3_NDMI_lag1,3_NDVI_delta_lag1,3_NDVI_lag1,3_SR_B4_delta_lag1,3_SR_B4_lag1,3_SR_B5_delta_lag1,3_SR_B5_lag1,3_SR_B6_delta_lag1,3_SR_B6_lag1,3_SR_B7_delta_lag1,3_SR_B7_lag1,4_NBR_lag0,4_NDMI_lag0,4_NDVI_lag0,4_SR_B4_lag0,4_SR_B5_lag0,4_SR_B6_lag0,4_SR_B7_lag0,class,latitude,longitude,.geo
1_3010_0,-0.052651893,0.25162175,-0.012830611,0.2142913,-0.032347202,0.30247378,-252.0,8318.0,-1665.5,15532.0,-781.5,10050.0,113.5,9287.0,0.044962734,0.34923637,0.03697384,0.26409575,0.05212787,0.38694885,-213.5,8356.5,1708.0,18905.5,174.5,11006.0,-55.0,9118.5,-0.0056564715,0.29861715,-0.029609377,0.19751254,0.013578918,0.3483999,-288.0,8282.0,-59.0,17138.5,653.5,11485.0,83.0,9256.5,-2.9899736E-4,0.30397463,0.0307477,0.2578696,-0.0014085888,0.3334124,-140.0,8430.0,-334.5,16863.0,-882.5,9949.0,-172.5,9001.0,0.30427364,0.2271219,0.334821,8570.0,17197.5,10831.5,9173.5,1,54.75981749970724,102.67918868966535,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3011_0,0.017717108,0.15831682,0.022954999,0.11104073,0.005177864,0.18922846,113.0,8370.0,295.0,12277.0,-219.0,9823.0,-107.0,8921.0,0.021205252,0.16180496,0.010778089,0.09886381,0.012575477,0.19662607,5.5,8262.5,325.0,12307.0,50.5,10092.5,-149.0,8879.0,0.050849028,0.19144875,0.035164103,0.12324983,0.05295588,0.23700647,19.0,8276.0,1435.5,13417.5,431.0,10473.0,77.5,9105.5,0.05124125,0.19184096,0.024571385,0.11265711,0.053512525,0.23756312,-103.5,8153.5,1252.5,13234.5,512.5,10554.5,-54.0,8974.0,0.14059971,0.088085726,0.18405059,8257.0,11982.0,10042.0,9028.0,1,59.52717671252954,97.52187081200677,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3012_0,-0.027278688,0.19440082,0.0059454385,0.1441404,-0.048127674,0.21878484,-238.5,8409.0,-1825.5,13119.0,-1502.0,9813.5,-672.5,8848.5,-0.009629708,0.2120498,0.012143685,0.15033866,-0.032048754,0.23486376,-202.5,8445.0,-1315.0,13629.5,-1248.5,10067.0,-660.5,8860.5,-0.010500078,0.21117944,0.00685449,0.14504947,-0.024994038,0.24191847,-381.0,8266.5,-1402.0,13542.5,-1204.0,10111.5,-701.0,8820.0,-0.032924667,0.18875484,-0.035537187,0.10265779,-0.046061844,0.22085068,-221.0,8426.5,-1741.0,13203.5,-570.5,10745.0,-510.5,9010.5,0.22167951,0.13819498,0.26691252,8647.5,14944.5,11315.5,9521.0,1,58.71330306511725,111.23079086836955,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3013_0,0.021277277,0.2400483,0.012514209,0.11942476,-0.004413329,0.26415056,386.0,9266.0,517.5,15918.5,96.0,12522.0,-116.5,9755.5,0.02925347,0.2480245,0.038344473,0.14525503,0.038008224,0.3065721,-225.5,8654.5,906.0,16307.0,-255.5,12170.5,-46.5,9825.5,-0.026147755,0.19262326,-0.0019409264,0.10496963,-0.013834359,0.25472954,358.0,9238.0,152.0,15553.0,172.0,12598.0,657.0,10529.0,-0.03389572,0.1848753,-0.032854035,0.07405652,-0.02488132,0.24368258,76.5,8956.5,-673.0,14728.0,271.0,12697.0,260.0,10132.0,0.21877103,0.10691056,0.2685639,8880.0,15401.0,12426.0,9872.0,1,64.71467798373455,118.75561867732513,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3014_0,0.0114735635,0.22114357,0.012037922,0.17253175,0.020362163,0.24946462,-18.0,8236.0,551.0,13711.0,156.0,9676.0,147.0,8745.0,-0.011620746,0.19804926,-0.011882567,0.14861126,0.014257499,0.24335995,-106.5,8147.5,228.5,13388.5,404.0,9924.0,364.0,8962.0,0.026646465,0.23631647,-0.006056089,0.15443774,0.04844574,0.2775482,-168.5,8085.5,1138.0,14298.0,952.5,10472.5,234.0,8832.0,0.014818033,0.22448803,-0.026639951,0.13385388,0.03666291,0.26576537,1.0,8255.0,1071.0,14231.0,1351.0,10871.0,415.0,9013.0,0.20967,0.16049382,0.22910246,8254.0,13160.0,9520.0,8598.0,1,59.42180432970232,105.70642136561972,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3015_0,0.04530498,0.18940163,0.016621806,0.111092776,0.03434398,0.23459846,178.0,8349.0,1204.0,13467.0,628.0,10774.0,4.0,9178.0,0.04537822,0.18947487,0.026755342,0.12122632,0.04299387,0.24324834,-157.0,8014.0,903.0,13166.0,173.0,10319.0,-202.5,8971.5,0.04268792,0.18678458,0.030789722,0.1252607,0.03441605,0.23467052,23.0,8194.0,956.0,13219.0,130.0,10276.0,-116.0,9058.0,0.07919726,0.22329392,0.03565113,0.1301221,0.06414129,0.26439577,148.5,8319.5,2037.0,14300.0,861.0,11007.0,-94.5,9079.5,0.14409666,0.09447097,0.20025449,8171.0,12263.0,10146.0,9174.0,1,56.1800539639002,107.42633580859496,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3016_0,0.015678369,0.19316876,0.022303423,0.111061916,-0.042043187,0.17496487,1111.5,10572.0,351.5,15056.0,-261.0,12046.0,-90.5,10181.0,-0.0067166104,0.17077377,-0.014479238,0.074279256,-0.02238901,0.19461906,148.5,9609.0,-451.5,14253.0,-25.0,12282.0,-176.5,10095.0,0.040275443,0.21776584,0.027876168,0.11663466,0.06911162,0.2861197,-907.5,8553.0,704.5,15409.0,-117.0,12190.0,-373.5,9898.0,0.009499488,0.18698987,-0.009940941,0.078817554,0.033464845,0.2504729,-743.5,8717.0,-161.5,14543.0,111.0,12418.0,-310.5,9961.0,0.17749038,0.08875849,0.21700807,9460.5,14704.5,12307.0,10271.5,1,63.12762437128058,115.91029484640495,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3017_0,0.004870403,0.22213101,-0.037736118,0.12493861,0.02464695,0.26496452,-774.0,8651.0,-500.0,14888.0,499.0,11581.0,-419.0,9476.0,-0.007369366,0.20989124,0.014327359,0.17700209,-0.08311018,0.1572074,1675.0,11100.0,-147.0,15241.0,-425.0,10657.0,58.0,9953.0,0.029717488,0.2469781,-0.01920092,0.1434738,0.050162155,0.29047972,-832.0,8593.0,241.0,15629.0,625.0,11707.0,-457.0,9438.0,-0.07669322,0.14056739,-0.118864015,0.043810714,-0.052138966,0.18817861,-284.5,9140.5,-2010.0,13378.0,1173.0,12255.0,185.5,10080.5,0.21726061,0.16267473,0.24031757,9425.0,15388.0,11082.0,9895.0,1,61.55754891769648,119.96969178381266,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3018_0,0.013405123,0.24211788,-0.04390176,0.13615264,0.13372968,0.29570654,-3286.0,8448.0,-728.0,15542.0,512.0,11817.0,-730.0,9483.0,0.037243877,0.26595664,0.042761806,0.2228162,0.033411402,0.19538826,-533.0,11201.0,371.0,16641.0,-728.5,10576.5,-564.0,9649.0,0.031014008,0.25972676,-0.035869677,0.14418472,0.1551393,0.31711617,-3403.5,8330.5,-202.5,16067.5,713.0,12018.0,-771.0,9442.0,-0.035876542,0.19283621,-0.10526215,0.07479224,0.09382295,0.2557998,-3169.0,8565.0,-1817.0,14453.0,1136.5,12441.5,-433.0,9780.0,0.22871275,0.1800544,0.16197686,11734.0,16270.0,11305.0,10213.0,1,61.292096751239164,118.01370008417082,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3019_0,-0.016782926,0.26032448,-0.015068882,0.24771312,-0.08344315,0.19485915,1303.5,9788.5,-502.5,14526.5,-15.5,8758.5,18.5,8525.5,-0.018148072,0.25895935,-0.063782945,0.19899906,-0.0020818706,0.2762204,-197.0,8288.0,-415.0,14614.0,989.0,9763.0,95.0,8602.0,-0.014803278,0.26230413,0.0022079973,0.26499,-0.009478658,0.26882362,80.0,8565.0,-166.0,14863.0,-138.0,8636.0,179.0,8686.0,-0.02912181,0.2479856,-0.0037885744,0.25899342,-0.0146099,0.26369238,-2.0,8483.0,-470.0,14559.0,-205.0,8569.0,266.0,8773.0,0.27710742,0.262782,0.27830228,8485.0,15029.0,8774.0,8507.0,1,55.43651840323447,106.64183707097338,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3020_0,0.12296718,0.2922688,0.04394751,0.19284289,-0.04291121,0.21354853,3234.0,12097.0,3689.5,18666.5,1536.0,12631.0,-417.0,10223.0,0.03916594,0.20846757,-0.03083524,0.11806013,3.49527E-4,0.25680926,175.5,9038.5,308.0,15285.0,962.0,12057.0,-628.5,10011.5,0.062311593,0.23161323,-0.012817833,0.13607754,0.0068928236,0.26335254,398.5,9261.5,906.5,15883.5,983.5,12078.5,-730.5,9909.5,0.032728028,0.20202966,-0.049077503,0.099817865,0.020746639,0.27720636,-149.0,8714.0,421.0,15398.0,1508.0,12603.0,-418.0,10222.0,0.16930163,0.14889537,0.25645974,8863.0,14977.0,11095.0,10640.0,1,63.80702022066018,115.2387143399972,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3021_0,0.014617537,0.20544189,-0.013191531,0.10066688,0.022677846,0.26730332,-478.5,8516.5,-90.5,14730.5,245.0,12036.0,-361.5,9709.5,0.012435543,0.2032599,-0.010573414,0.10328499,-0.020474086,0.22415137,456.0,9451.0,91.0,14912.0,329.0,12120.0,-197.0,9874.0,-0.033199634,0.15762472,-0.060485657,0.053372752,-0.021976797,0.22264867,-387.0,8608.0,-1282.0,13539.0,376.0,12167.0,-219.0,9852.0,-0.005268198,0.18555616,-0.042022172,0.07183624,-0.004694127,0.23993133,-361.0,8634.0,-736.0,14085.0,406.0,12197.0,-395.0,9676.0,0.19082436,0.11385841,0.24462546,8995.0,14821.0,11791.0,10071.0,1,64.90143773130299,118.56077409219961,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3022_0,0.14793886,0.22071111,0.0875402,0.1170474,0.18852124,0.29302326,-1374.5,8208.0,3193.0,15012.0,724.5,11866.0,-632.0,9583.5,0.1390563,0.21182853,0.088492274,0.11799947,0.16040574,0.26490778,-1015.0,8567.5,2923.5,14742.5,489.0,11630.5,-627.0,9588.5,0.03653355,0.10930579,0.03417889,0.06368609,0.09415322,0.19865525,-1001.5,8581.0,1016.5,12835.5,157.0,11298.5,90.5,10306.0,0.055484142,0.12825638,0.021524936,0.051032133,0.10327452,0.20777653,-882.5,8700.0,1444.5,13263.5,834.0,11975.5,32.5,10248.0,0.07277224,0.029507197,0.10450202,9582.5,11819.0,11141.5,10215.5,1,63.40143086988021,111.33804971329342,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3023_0,0.034259185,0.29500052,-0.00892442,0.16655937,0.12708063,0.34798944,-2012.0,8764.0,1232.0,18119.0,1100.0,12945.0,-38.0,9864.0,0.009168313,0.26990965,-0.026848631,0.14863515,0.12288431,0.3437931,-2212.5,8563.5,649.5,17536.5,1153.0,12998.0,180.0,10082.0,0.010343099,0.27108446,-0.0040770145,0.17140676,0.08287768,0.3037865,-1555.0,9221.0,381.0,17268.0,369.5,12214.5,0.5,9902.5,-0.01631042,0.24443093,-0.054042242,0.12144154,0.08061792,0.30152673,-1992.0,8784.0,-519.0,16368.0,978.0,12823.0,36.0,9938.0,0.26074135,0.17548378,0.22090879,10776.0,16887.0,11845.0,9902.0,1,63.32139097806516,112.3435340108084,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3024_0,0.0375028,0.2970274,0.034177978,0.24002251,0.041821115,0.33892938,-167.5,8978.0,1307.0,18184.0,29.5,11144.5,-66.5,9855.5,0.007928275,0.2674529,0.002411989,0.20825651,-0.07256165,0.22454663,1437.5,10583.0,-165.0,16712.0,-164.0,10951.0,-263.0,9659.0,-0.012825772,0.24669884,-0.0065210536,0.19932348,-0.037403844,0.25970444,647.5,9793.0,-213.0,16664.0,10.0,11125.0,147.0,10069.0,0.033385973,0.29291058,0.040061615,0.24590614,-0.025311243,0.27179703,1244.5,10390.0,1269.0,18146.0,-132.0,10983.0,2.0,9924.0,0.2595246,0.20584452,0.29710826,9145.5,16877.0,11115.0,9922.0,1,51.94656352443013,92.23384806050879,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3025_0,0.097456455,0.104212575,0.108088724,0.07105503,0.06647126,0.20425591,452.0,8526.0,2248.5,12903.0,-283.0,11191.0,-44.0,10467.5,0.09218655,0.09894266,0.07058531,0.033551622,0.049547,0.18733166,676.0,8750.0,2129.5,12784.0,480.0,11954.0,-29.5,10482.0,0.11386809,0.12062421,0.121922016,0.084888324,0.09117001,0.22895467,261.0,8335.0,2630.5,13285.0,-268.0,11206.0,-86.5,10425.0,0.0976115,0.104367614,0.082955725,0.045922033,0.010332609,0.14811727,1377.0,9451.0,2083.0,12737.5,145.0,11619.0,-181.5,10330.0,0.0067561185,-0.03703369,0.13778466,8074.0,10654.5,11474.0,10511.5,1,54.623992228748364,115.29800314874909,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3026_0,-9.4531075E-4,0.24606945,-0.0072380104,0.17112403,0.017947108,0.28343102,-778.0,8496.0,-761.0,15217.0,-371.0,10770.0,-441.0,9207.0,-0.03799686,0.20901789,-0.05032587,0.12803616,-0.020102976,0.24538095,-768.5,8505.5,-1941.0,14037.0,-290.5,10850.5,-464.5,9183.5,-0.003207816,0.24380693,-0.04457745,0.13378458,0.03177792,0.29726183,-971.5,8302.5,-651.5,15326.5,568.5,11709.5,-330.0,9318.0,-0.013072354,0.2339424,-0.043140654,0.13522138,0.008491308,0.27397522,-759.0,8515.0,-1036.5,14941.5,241.0,11382.0,-372.0,9276.0,0.24701475,0.17836203,0.26548392,9274.0,15978.0,11141.0,9648.0,1,59.47732021426091,101.87690330941821,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3027_0,0.01674798,0.24747244,-0.018419718,0.1666083,-0.02455953,0.24040212,580.0,9180.5,190.5,14991.5,530.5,10709.5,-208.0,9043.5,-0.0315879,0.19913656,-0.06692771,0.11810031,-0.016442953,0.24851869,-325.0,8275.5,-1052.0,13749.0,665.5,10844.5,-69.0,9182.5,-0.035520326,0.19520412,-0.07722465,0.107803375,-0.019793887,0.24516776,-321.5,8279.0,-1144.0,13657.0,820.0,10999.0,-55.5,9196.0,-0.019876381,0.21084808,-0.050498966,0.13452905,-0.015263702,0.24969795,-217.0,8383.5,-837.5,13963.5,473.0,10652.0,-151.0,9100.5,0.23072445,0.18502802,0.26496166,8600.5,14801.0,10179.0,9251.5,1,58.27645234244993,102.0730953674699,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3028_0,0.015485822,0.2664505,0.0065169227,0.19514741,0.062126536,0.32286727,-1483.0,8497.0,-420.0,16600.0,-439.0,11179.0,-576.0,9615.0,0.032037295,0.283002,-0.009675907,0.17895459,0.06473132,0.32547206,-1228.0,8752.0,178.0,17198.0,359.0,11977.0,-580.0,9611.0,0.02215588,0.27312055,-0.010308689,0.17832181,0.0619213,0.32266206,-1390.0,8590.0,-246.0,16774.0,79.0,11697.0,-614.0,9577.0,0.027920846,0.27888554,0.009848814,0.19847931,0.04284044,0.30358118,-1054.0,8926.0,-312.0,16708.0,-444.0,11174.0,-770.0,9421.0,0.25096467,0.18863049,0.26074073,9980.0,17020.0,11618.0,10191.0,1,56.26009385571525,112.59281650215156,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3029_0,-0.019223763,0.18627489,-0.015930815,0.09783474,-0.044029333,0.20671815,694.0,9966.0,-318.0,15160.0,142.0,12458.0,198.0,10399.0,-0.015128937,0.19036973,-0.016956953,0.096808605,-0.026353225,0.22439425,171.0,9443.0,-571.0,14907.0,-40.5,12275.5,-62.0,10139.0,-0.0061456757,0.19935298,0.017607719,0.13137327,-0.040556394,0.21019109,648.0,9920.0,-278.0,15200.0,-646.0,11670.0,-54.0,10147.0,-0.013784209,0.19171445,-0.025812155,0.0879534,0.012802486,0.26354995,-671.0,8601.0,-721.0,14757.0,55.0,12371.0,-192.0,10009.0,0.20549865,0.11376556,0.25074747,9272.0,15478.0,12316.0,10201.0,1,63.219252530260775,115.53111596497811,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3030_0,0.12167613,0.23838434,0.09526076,0.13478532,0.092982344,0.2899826,-314.0,8252.0,2223.5,14992.5,-367.0,11431.0,-879.5,9220.5,0.14610445,0.26281267,0.15387325,0.1933978,0.1154433,0.31244352,-195.0,8371.0,3210.0,15979.0,-998.0,10800.0,-772.0,9328.0,0.13989511,0.2566033,0.10166408,0.14118865,0.108318105,0.30531833,-350.0,8216.0,2669.0,15438.0,-180.0,11618.0,-967.0,9133.0,0.10087576,0.21758397,0.10501763,0.1445422,0.06856591,0.26556614,-35.0,8531.0,1931.5,14700.5,-810.5,10987.5,-653.5,9446.5,0.116708204,0.039524566,0.19700024,8566.0,12769.0,11798.0,10100.0,1,60.944448736284905,106.8900415839756,"{""type"":""MultiPoint"",""coordinates"":[]}"
